time,snapshot_index,shock_id,shock_kind,detected,track_status,radius_change,allowed_radius_change,continuity_ok,radius_median,radius_p16,radius_p84,normalized_radial_spread,surface_cell_count,valid_mach_fraction,mach_median,mach_p16,mach_p84,mach_coefficient_of_variation,median_radial_alignment,ordering_ok,resolved_from_injection,surface_cell_count_ok,radial_spread_ok,valid_mach_fraction_ok,normal_orientation_ok,confidence_score,confidence_label,weaver_outer_radius,relative_error_vs_weaver
0.13003070652484894,13,reverse_shock,reverse,True,continued,0.003351545250060206,0.030312954081366247,True,0.0899599854825352,0.08921569026374067,0.09047541813439511,0.014003202244835875,7376,1.0,2.0724494457244873,2.0019757747650146,2.141887903213501,0.03701583296060562,-0.9967036247253418,True,True,True,True,True,True,1.0,high,nan,nan
0.13003070652484894,13,forward_shock,forward,True,continued,0.01075494090277676,0.07531883765125587,True,0.22595161990636498,0.2249331729079928,0.22722167114370376,0.010128266558386752,46736,1.0,7.585426330566406,7.364585876464844,7.719661235809326,0.0259931068867445,0.9973979592323303,True,True,True,True,True,True,1.0,high,0.22527044989882142,0.003023787664336358
0.14001761376857758,14,reverse_shock,reverse,True,continued,0.003191061059365785,0.03148599491888732,True,0.09315104654190098,0.09235266430781203,0.09370856997073491,0.014555989580997112,7904,1.0,2.168761730194092,2.0922834873199463,2.2445766925811768,0.03556331992149353,-0.9967457056045532,True,True,True,True,True,True,1.0,high,nan,nan
0.14001761376857758,14,forward_shock,forward,True,continued,0.01033252335019158,0.07908306696722774,True,0.23628414325655656,0.23532673459537623,0.23759739281590164,0.009609862893169004,50936,1.0,7.373559474945068,7.159873008728027,7.501893520355225,0.024257803335785866,0.9973548054695129,True,True,True,True,True,True,1.0,high,0.2354974865010627,0.0033404040407467735
0.15002626180648804,15,reverse_shock,reverse,True,continued,0.0030265455013193665,0.03260286628966534,True,0.09617759204322035,0.09540154832725743,0.09676231575926869,0.014148487221428422,8544,1.0,2.257412910461426,2.1928343772888184,2.3303678035736084,0.03266359120607376,-0.9957123398780823,True,True,True,True,True,True,1.0,high,nan,nan
0.15002626180648804,15,forward_shock,forward,True,continued,0.010090989946395346,0.0826994501397948,True,0.2463751332029519,0.24535171192318161,0.24772076818796843,0.00961564681462921,55616,1.0,7.178588390350342,6.970278739929199,7.312839984893799,0.0249992236495018,0.9973905086517334,True,True,True,True,True,True,1.0,high,0.24545791784298945,0.003736751977783651
0.16002199053764343,16,reverse_shock,reverse,True,continued,0.002982606171783364,0.03366215721512712,True,0.09916019821500371,0.09838749990440422,0.09971541867844216,0.013391651065064307,9080,1.0,2.3631036281585693,2.280017375946045,2.419236421585083,0.03927360847592354,-0.9966051578521729,True,True,True,True,True,True,1.0,high,nan,nan
0.16002199053764343,16,forward_shock,forward,True,continued,0.009829093746203443,0.08623129662103315,True,0.25620422694915534,0.25518016589354486,0.2575993736589542,0.009442497472492624,60152,1.0,7.009492874145508,6.803191184997559,7.134103775024414,0.024698713794350624,0.9974092841148376,True,True,True,True,True,True,1.0,high,0.2551434795849847,0.004157454330779191
0.17000913619995117,17,reverse_shock,reverse,True,continued,0.0028446903369719334,0.034706069375251294,True,0.10200488855197565,0.10119435388594307,0.10263789836673567,0.014151718621378232,9696,1.0,2.4405338764190674,2.361508369445801,2.4961540699005127,0.03907615691423416,-0.9962065815925598,True,True,True,True,True,True,1.0,high,nan,nan
0.17000913619995117,17,forward_shock,forward,True,continued,0.009568707653111519,0.08967147943220437,True,0.26577293460226686,0.26475168858700665,0.2671413867380642,0.008991503046138877,65208,1.0,6.8475446701049805,6.652359485626221,6.970041275024414,0.024450479075312614,0.9974899291992188,True,True,True,True,True,True,1.0,high,0.2645818382320413,0.004501806995463422
0.18003614246845245,18,reverse_shock,reverse,True,continued,0.002719179653332446,0.03570171099319147,True,0.1047240682053081,0.10391307836479445,0.10532492441623982,0.01348158141333368,9992,1.0,2.5094783306121826,2.4377126693725586,2.5652499198913574,0.03858242928981781,-0.9952794909477234,True,True,True,True,True,True,1.0,high,nan,nan
0.18003614246845245,18,forward_shock,forward,True,continued,0.00939284467947793,0.0930205271107934,True,0.2751657792817448,0.2741069849284802,0.2766010633820222,0.009063912162523443,70064,1.0,6.700094223022461,6.510362148284912,6.820074081420898,0.024662191048264503,0.9973940849304199,True,True,True,True,True,True,1.0,high,0.2738372295978654,0.00485160358155247
0.20000000298023224,19,reverse_shock,reverse,True,continued,0.005175000296181134,0.03665342387185783,True,0.10989906850148923,0.109053572863755,0.11051993536931266,0.01334281104973873,11112,1.0,2.6590116024017334,2.5760912895202637,2.712959051132202,0.03499646857380867,-0.9958646297454834,True,True,True,True,True,True,1.0,high,nan,nan
0.20000000298023224,19,forward_shock,forward,True,continued,0.018083753920202117,0.09630802274861067,True,0.2932495332019469,0.29217546013320217,0.29477912947904766,0.008878681979188256,78600,1.0,6.437469959259033,6.255386829376221,6.555665969848633,0.02451997995376587,0.9974064826965332,True,True,True,True,True,True,1.0,high,0.2916719561336693,0.005408737573504051
