time,snapshot_index,reverse_surface_sample_count,reverse_unique_surface_patch_count,reverse_valid_flux_sample_count,reverse_valid_flux_fraction,reverse_surface_area,reverse_flux_covered_surface_area,reverse_surface_area_vs_sphere,reverse_mean_thermal_energy_flux,reverse_dissipation_rate,forward_surface_sample_count,forward_unique_surface_patch_count,forward_valid_flux_sample_count,forward_valid_flux_fraction,forward_surface_area,forward_flux_covered_surface_area,forward_surface_area_vs_sphere,forward_mean_thermal_energy_flux,forward_dissipation_rate,reverse_integration_interval_valid,reverse_cumulative_dissipated_energy,forward_integration_interval_valid,forward_cumulative_dissipated_energy,combined_cumulative_dissipated_energy,injected_wind_energy,combined_dissipation_to_injected_energy
0.1000795066356659,10,1328,1080,1080,1.0,0.0819098673920412,0.0819098673920412,1.050917561462956,0.14225327122390918,0.011651946582034473,8256,6264,6264,1.0,0.48550489308160905,0.48550489308160905,1.0582767431437792,0.28607432930466775,0.13889048666245574,True,9.898226273735151e-05,True,0.009803201998183797,0.009902184260921149,0.05003975331783295,0.19788635243715824
0.11006973683834076,11,1560,1200,1200,1.0,0.09281331388375838,0.09281331388375838,1.108014862308483,0.21256315462438086,0.019728690790274526,9392,7032,7032,1.0,0.5451101756066222,0.5451101756066222,1.0597996162111112,0.25886955605277573,0.1411124291591369,True,0.000255732158365366,True,0.011201848791422749,0.011457580949788115,0.05503486841917038,0.20818766863440122
0.12000872194766998,12,1664,1256,1256,1.0,0.09800487588169188,0.09800487588169188,1.0822369624129347,0.2492706136849417,0.024429735555145875,10400,7824,7824,1.0,0.6071687493876783,0.6071687493876783,1.0638022142408947,0.23504636206893734,0.1427128057055201,True,0.00047517712931463834,True,0.012612316182908596,0.013087493312223236,0.06000436097383499,0.21810903574041993
0.13001428544521332,13,1928,1368,1368,1.0,0.1069693957918072,0.1069693957918072,1.103530866166358,0.2864018214222,0.030636229791205796,11240,8600,8600,1.0,0.66719271854484,0.66719271854484,1.062230644981104,0.2138425995179243,0.1426742253130594,True,0.0007506601357278596,True,0.01404004521302448,0.014790705348752339,0.06500714272260666,0.22752431085713254
0.1400282382965088,14,1832,1392,1392,1.0,0.10910352933465754,0.10910352933465754,1.0542021776990076,0.3294005268853515,0.0359387600478876,12624,9336,9336,1.0,0.7231178516438513,0.7231178516438513,1.0516001449304373,0.19566325228076636,0.14148759063491667,True,0.0010839995403899376,True,0.015462836726545246,0.016546836266935185,0.0700141191482544,0.2363357058295253
0.15002664923667908,15,2072,1536,1536,1.0,0.12144778302303441,0.12144778302303441,1.1038420312999866,0.356077122470091,0.04324477710921406,13784,10176,10176,1.0,0.7883822492241586,0.7883822492241586,1.054750753017994,0.18096063321214081,0.14266615103281555,True,0.0014798543124864105,True,0.016883379666235734,0.018363233978722145,0.07501332461833954,0.2447996282280846
0.16006501019001007,16,2088,1584,1584,1.0,0.1253797546939675,0.1253797546939675,1.0760850767393617,0.3852976271668769,0.048308521978350775,15008,10992,10992,1.0,0.8511950752001262,0.8511950752001262,1.0537211149844277,0.16738056078534042,0.14247350902471712,True,0.001939376843841033,True,0.01831454708111954,0.020253923924960573,0.08003250509500504,0.2530712227602714
0.17008529603481293,17,2144,1688,1688,1.0,0.13419011975941053,0.13419011975941053,1.0861812480075845,0.3967309375961155,0.05323737202828596,15872,11888,11888,1.0,0.9220300312016351,0.9220300312016351,1.0611749902074687,0.1554585996744774,0.1433374975084209,True,0.0024481362859973097,True,0.01974650107264597,0.022194637358643278,0.08504264801740646,0.2609824350025001
0.18001091480255127,18,2336,1760,1760,1.0,0.13985664806238984,0.13985664806238984,1.0844188544493483,0.4124575192670212,0.05768492611281416,16776,12672,12672,1.0,0.982230709187649,0.982230709187649,1.0559117281105734,0.14495131969549882,0.14237563754219543,True,0.002998622508092295,True,0.021164440900369848,0.024163063408462145,0.09000545740127563,0.2684622033610118
0.20000000298023224,19,2624,1944,1944,1.0,0.15439635484450598,0.15439635484450598,1.0872903308900548,0.4458987086662271,0.0688451352479378,19256,14360,14360,1.0,1.1127684925698054,1.1127684925698054,1.0533030325957953,0.1272013485988166,0.14154565293315147,True,0.004263232784926022,True,0.024002104755786187,0.02826533754071221,0.10000000149011612,0.28265337119525863
